idarista|idnodoorigen|idnododestino|idvia|distancia|geom
1017|730|699|79|0.136102031586|SRID=4326;LINESTRING(-77.0202276 -12.1268182,-77.0202562 -12.126051,-77.0202573 -12.1260021)
1018|699|731|79|0.0222216512563|SRID=4326;LINESTRING(-77.0202573 -12.1260021,-77.0202603 -12.1258688)
1019|731|732|79|0.0727925555253|SRID=4326;LINESTRING(-77.0202603 -12.1258688,-77.0202616 -12.1258121,-77.0202448 -12.1254323)
1020|732|726|79|0.0694192579143|SRID=4326;LINESTRING(-77.0202448 -12.1254323,-77.020158 -12.1250884,-77.0201336 -12.1250304)
1021|726|733|79|0.16785007704|SRID=4326;LINESTRING(-77.0201336 -12.1250304,-77.0200482 -12.1247906,-77.0199147 -12.1245914,-77.0196696 -12.1241904,-77.0196428 -12.1241466)
1022|733|734|79|0.187202153037|SRID=4326;LINESTRING(-77.0196428 -12.1241466,-77.0190002 -12.1232182)
1024|734|735|108|0.192393889224|SRID=4326;LINESTRING(-77.0190002 -12.1232182,-77.0190081 -12.1243726)
1025|735|725|108|0.143049884815|SRID=4326;LINESTRING(-77.0190081 -12.1243726,-77.0189878 -12.1252307)
1026|725|736|108|0.0692304781905|SRID=4326;LINESTRING(-77.0189878 -12.1252307,-77.0189694 -12.1256457)
1027|736|737|108|0.0738301271432|SRID=4326;LINESTRING(-77.0189694 -12.1256457,-77.0189562 -12.1260885)
1028|737|700|108|0.019269407358|SRID=4326;LINESTRING(-77.0189562 -12.1260885,-77.0189541 -12.1262041)
1029|700|738|108|0.0954343581558|SRID=4326;LINESTRING(-77.0189541 -12.1262041,-77.018953 -12.1262629,-77.018932 -12.1267763)
1030|738|739|108|0.138138514365|SRID=4326;LINESTRING(-77.018932 -12.1267763,-77.018931 -12.1271852,-77.0189254 -12.1275514,-77.0189246 -12.1276051)
1031|739|740|108|0.263764278028|SRID=4326;LINESTRING(-77.0189246 -12.1276051,-77.0188631 -12.1291865)
1032|740|741|108|0.202668836901|SRID=4326;LINESTRING(-77.0188631 -12.1291865,-77.0188114 -12.1304014)
1033|741|742|108|0.0156136944156|SRID=4326;LINESTRING(-77.0188114 -12.1304014,-77.018821 -12.1304946)
1034|742|743|108|0.124621513966|SRID=4326;LINESTRING(-77.018821 -12.1304946,-77.0187685 -12.1312405)
1035|736|732|320|0.212159714808|SRID=4326;LINESTRING(-77.0189694 -12.1256457,-77.0202448 -12.1254323)
1037|711|744|48|0.130757071262|SRID=4326;LINESTRING(-77.0203276 -12.1224356,-77.0196783 -12.122891)
1038|744|734|48|0.123851120388|SRID=4326;LINESTRING(-77.0196783 -12.122891,-77.0193092 -12.1231008,-77.0190002 -12.1232182)
1039|734|745|48|0.137756974211|SRID=4326;LINESTRING(-77.0190002 -12.1232182,-77.0186655 -12.1233021,-77.0183908 -12.1233357,-77.0181695 -12.1233411)
1040|745|630|48|0.159405250038|SRID=4326;LINESTRING(-77.0181695 -12.1233411,-77.0171979 -12.1233121)
1041|630|746|48|0.212603759369|SRID=4326;LINESTRING(-77.0171979 -12.1233121,-77.0159019 -12.1232785)
1042|746|747|48|0.211154595031|SRID=4326;LINESTRING(-77.0159019 -12.1232785,-77.0146144 -12.1232617)
1043|747|748|48|0.146403143629|SRID=4326;LINESTRING(-77.0146144 -12.1232617,-77.0137218 -12.123245)
1044|748|749|48|0.109790703779|SRID=4326;LINESTRING(-77.0137218 -12.123245,-77.0130523 -12.123245)
1045|749|750|48|0.0280820334374|SRID=4326;LINESTRING(-77.0130523 -12.123245,-77.012915 -12.1231443)
1047|750|751|48|0.0266922800657|SRID=4326;LINESTRING(-77.012915 -12.1231443,-77.0130695 -12.1230939)
1048|751|752|48|0.107116383941|SRID=4326;LINESTRING(-77.0130695 -12.1230939,-77.0137218 -12.1231275)
1049|752|753|48|0.1464032565|SRID=4326;LINESTRING(-77.0137218 -12.1231275,-77.0146144 -12.1231443)
1050|753|754|48|0.211154079211|SRID=4326;LINESTRING(-77.0146144 -12.1231443,-77.0159019 -12.123161)
1051|754|631|48|0.212603461667|SRID=4326;LINESTRING(-77.0159019 -12.123161,-77.0171979 -12.1231946)
1052|631|755|48|0.159472335922|SRID=4326;LINESTRING(-77.0171979 -12.1231946,-77.0181703 -12.123205)
1053|755|723|48|0.244043794044|SRID=4326;LINESTRING(-77.0181703 -12.123205,-77.0184337 -12.1231931,-77.0186998 -12.1231679,-77.0190002 -12.1230924,-77.0193006 -12.1229665,-77.0195924 -12.1227735)
1054|723|756|48|0.130137502468|SRID=4326;LINESTRING(-77.0195924 -12.1227735,-77.0202282 -12.1223062)
1057|758|759|107|0.201234009557|SRID=4326;LINESTRING(-77.0211667 -12.1312462,-77.0215751 -12.1301077)
1058|759|760|107|0.01730920636|SRID=4326;LINESTRING(-77.0215751 -12.1301077,-77.0216009 -12.130007)
1059|760|761|107|0.129967948979|SRID=4326;LINESTRING(-77.0216009 -12.130007,-77.0217983 -12.1292518)
1060|761|762|107|0.190041433948|SRID=4326;LINESTRING(-77.0217983 -12.1292518,-77.0221015 -12.1281513)
1061|762|763|107|0.174342014798|SRID=4326;LINESTRING(-77.0221015 -12.1281513,-77.0223431 -12.1272039,-77.0223602 -12.1271367)
1063|761|764|281|0.116525420006|SRID=4326;LINESTRING(-77.0217983 -12.1292518,-77.0210888 -12.1292144)
1064|764|350|281|0.149973701872|SRID=4326;LINESTRING(-77.0210888 -12.1292144,-77.0201744 -12.1292033)
1065|350|765|281|0.111906697843|SRID=4326;LINESTRING(-77.0201744 -12.1292033,-77.0194929 -12.1291697)
1066|765|740|281|0.103325585262|SRID=4326;LINESTRING(-77.0194929 -12.1291697,-77.0188631 -12.1291865)
1067|740|766|281|0.13802537755|SRID=4326;LINESTRING(-77.0188631 -12.1291865,-77.0180217 -12.1291678)
1069|767|758|101|0.124086091246|SRID=4326;LINESTRING(-77.0204507 -12.1310056,-77.0211667 -12.1312462)
1070|758|768|101|0.127810608875|SRID=4326;LINESTRING(-77.0211667 -12.1312462,-77.02191 -12.1314766)
1072|769|681|47|0.208603884149|SRID=4326;LINESTRING(-77.0230777 -12.1348852,-77.0232386 -12.1343864,-77.0232955 -12.1336522)
1073|681|678|47|0.161411201488|SRID=4326;LINESTRING(-77.0232955 -12.1336522,-77.0233764 -12.1326871)
1074|678|770|47|0.078879882108|SRID=4326;LINESTRING(-77.0233764 -12.1326871,-77.0234139 -12.1322153)
1078|771|772|208|0.020085395341|SRID=4326;LINESTRING(-77.0128245 -12.1271513,-77.0128112 -12.1270315)
1079|772|773|208|0.114778241602|SRID=4326;LINESTRING(-77.0128112 -12.1270315,-77.0128042 -12.126962,-77.012831 -12.1263431)
1080|773|774|208|0.338764975361|SRID=4326;LINESTRING(-77.012831 -12.1263431,-77.0128377 -12.1252673,-77.0128635 -12.1243107)
1081|774|775|208|0.02378220465|SRID=4326;LINESTRING(-77.0128635 -12.1243107,-77.0128635 -12.124168)
1083|776|777|307|0.11408095902|SRID=4326;LINESTRING(-77.0115621 -12.1220857,-77.0122573 -12.1220605)
1084|777|778|307|0.114103991809|SRID=4326;LINESTRING(-77.0122573 -12.1220605,-77.0129322 -12.1218939)
1086|779|780|206|0.101420158828|SRID=4326;LINESTRING(-77.0136483 -12.1269044,-77.0136652 -12.1262961)
1087|780|781|206|0.0609702354128|SRID=4326;LINESTRING(-77.0136652 -12.1262961,-77.0136698 -12.1259303)
1088|781|782|206|0.114520086489|SRID=4326;LINESTRING(-77.0136698 -12.1259303,-77.0136772 -12.1252432)
1089|782|783|206|0.156840843849|SRID=4326;LINESTRING(-77.0136772 -12.1252432,-77.013696 -12.1243023)
1090|783|748|206|0.176257802446|SRID=4326;LINESTRING(-77.013696 -12.1243023,-77.0137218 -12.123245)
1091|748|752|206|0.0195820799662|SRID=4326;LINESTRING(-77.0137218 -12.123245,-77.0137218 -12.1231275)
1092|752|784|206|0.215371780661|SRID=4326;LINESTRING(-77.0137218 -12.1231275,-77.0137304 -12.1218352)
1093|784|785|206|0.21549431661|SRID=4326;LINESTRING(-77.0137304 -12.1218352,-77.0137733 -12.1205428)
1094|785|786|206|0.0252034674427|SRID=4326;LINESTRING(-77.0137733 -12.1205428,-77.0137819 -12.1203918)
1095|786|787|206|0.133324770436|SRID=4326;LINESTRING(-77.0137819 -12.1203918,-77.0138056 -12.1195921)
1096|747|753|296|0.0195654195132|SRID=4326;LINESTRING(-77.0146144 -12.1232617,-77.0146144 -12.1231443)
1097|753|788|296|0.145456263328|SRID=4326;LINESTRING(-77.0146144 -12.1231443,-77.0146144 -12.1222715)
1098|788|789|296|0.0727243939986|SRID=4326;LINESTRING(-77.0146144 -12.1222715,-77.014623 -12.1218352)
1099|789|790|296|0.0699840040597|SRID=4326;LINESTRING(-77.014623 -12.1218352,-77.0146402 -12.1214156)
1100|790|791|296|0.142680165903|SRID=4326;LINESTRING(-77.0146402 -12.1214156,-77.0146573 -12.1205596)
1101|791|792|296|0.0238059467055|SRID=4326;LINESTRING(-77.0146573 -12.1205596,-77.0146659 -12.120417)
1103|790|793|306|0.212543705787|SRID=4326;LINESTRING(-77.0146402 -12.1214156,-77.0159362 -12.1214324)
1104|793|794|306|0.215508991011|SRID=4326;LINESTRING(-77.0159362 -12.1214324,-77.0172494 -12.1214827)
1106|788|795|306|0.211300589181|SRID=4326;LINESTRING(-77.0146144 -12.1222715,-77.0159019 -12.1223219)
1107|795|664|306|0.216776513801|SRID=4326;LINESTRING(-77.0159019 -12.1223219,-77.0172237 -12.1223387)
1109|795|754|257|0.139840072061|SRID=4326;LINESTRING(-77.0159019 -12.1223219,-77.0159019 -12.123161)
1110|754|746|257|0.0195820902696|SRID=4326;LINESTRING(-77.0159019 -12.123161,-77.0159019 -12.1232785)
1112|793|472|257|0.138567956934|SRID=4326;LINESTRING(-77.0159362 -12.1214324,-77.0159706 -12.1206016)
1117|664|796|270|0.0602926550832|SRID=4326;LINESTRING(-77.0172237 -12.1223387,-77.0172494 -12.1219778)
1118|796|797|270|0.0307640688248|SRID=4326;LINESTRING(-77.0172494 -12.1219778,-77.0172494 -12.1217932)
1119|797|794|270|0.0517454291338|SRID=4326;LINESTRING(-77.0172494 -12.1217932,-77.0172494 -12.1214827)
1120|794|798|270|0.141281061592|SRID=4326;LINESTRING(-77.0172494 -12.1214827,-77.0172666 -12.1206351)
1122|797|799|295|0.152176361157|SRID=4326;LINESTRING(-77.0172494 -12.1217932,-77.0181764 -12.1218352)
1124|796|800|295|0.15207362488|SRID=4326;LINESTRING(-77.0172494 -12.1219778,-77.0181764 -12.122003)
1126|781|801|182|0.159045324411|SRID=4326;LINESTRING(-77.0136698 -12.1259303,-77.0146391 -12.1259616)
1128|780|802|221|0.158431254039|SRID=4326;LINESTRING(-77.0136652 -12.1262961,-77.0146311 -12.1263141)
1130|803|801|67|0.0360176835919|SRID=4326;LINESTRING(-77.0146488 -12.1257457,-77.0146391 -12.1259616)
1131|801|802|67|0.0587636115936|SRID=4326;LINESTRING(-77.0146391 -12.1259616,-77.0146311 -12.1263141)
1132|802|804|67|0.0742020943577|SRID=4326;LINESTRING(-77.0146311 -12.1263141,-77.0146207 -12.1267592)
1133|804|805|67|0.0190597501164|SRID=4326;LINESTRING(-77.0146207 -12.1267592,-77.0146379 -12.1268723)
1135|783|806|336|0.108607532176|SRID=4326;LINESTRING(-77.013696 -12.1243023,-77.0130351 -12.1242603)
1137|782|807|9|0.109894047391|SRID=4326;LINESTRING(-77.0136772 -12.1252432,-77.0130071 -12.1252389)
1139|775|806|273|0.0320707344442|SRID=4326;LINESTRING(-77.0128635 -12.124168,-77.0130351 -12.1242603)
1141|806|774|273|0.0293677112314|SRID=4326;LINESTRING(-77.0130351 -12.1242603,-77.0128635 -12.1243107)
1145|808|809|245|0.0872651572267|SRID=4326;LINESTRING(-77.0132068 -12.1187554,-77.012981 -12.1187518,-77.0126747 -12.118747)
1146|809|810|245|0.112926884227|SRID=4326;LINESTRING(-77.0126747 -12.118747,-77.0119865 -12.1187222)
1147|810|811|245|0.136991185933|SRID=4326;LINESTRING(-77.0119865 -12.1187222,-77.0117423 -12.1186975,-77.0116244 -12.1186479,-77.0112241 -12.1183861)
1148|811|812|245|0.151661895659|SRID=4326;LINESTRING(-77.0112241 -12.1183861,-77.0104598 -12.1178736)
1149|812|813|245|0.112708279921|SRID=4326;LINESTRING(-77.0104598 -12.1178736,-77.0098841 -12.1175041)
1150|813|814|245|0.113994367559|SRID=4326;LINESTRING(-77.0098841 -12.1175041,-77.0093072 -12.1171224)
1152|815|816|335|0.0794233111389|SRID=4326;LINESTRING(-77.0110868 -12.1169428,-77.0114934 -12.1172018)
1153|816|817|335|0.0725256485809|SRID=4326;LINESTRING(-77.0114934 -12.1172018,-77.0118593 -12.1174463)
1154|817|818|335|0.124635207722|SRID=4326;LINESTRING(-77.0118593 -12.1174463,-77.0125007 -12.1178476)
1155|818|809|335|0.152570579907|SRID=4326;LINESTRING(-77.0125007 -12.1178476,-77.012582 -12.1179246,-77.0126608 -12.1180337,-77.0126747 -12.1182015,-77.0126747 -12.118747)
1158|808|819|5|0.149479004901|SRID=4326;LINESTRING(-77.0132068 -12.1187554,-77.0132074 -12.1178584)
1159|819|820|5|0.0273351274636|SRID=4326;LINESTRING(-77.0132074 -12.1178584,-77.0132068 -12.1178407,-77.0131725 -12.117698)
1160|821|813|61|0.127761798673|SRID=4326;LINESTRING(-77.0103042 -12.1168584,-77.0098841 -12.1175041)
1162|822|823|271|0.131789990227|SRID=4326;LINESTRING(-77.0180303 -12.1285553,-77.0172267 -12.1285556)
1163|823|824|271|0.0744897218219|SRID=4326;LINESTRING(-77.0172267 -12.1285556,-77.0169769 -12.128575,-77.0167795 -12.1286338)
1164|824|825|271|0.0932759097398|SRID=4326;LINESTRING(-77.0167795 -12.1286338,-77.016479 -12.128768,-77.0162902 -12.1289191)
1806|1116|1128|309|0.038109694484|SRID=4326;LINESTRING(-77.025603 -12.1230096,-77.0253708 -12.1230189)
1165|825|826|271|0.156215967423|SRID=4326;LINESTRING(-77.0162902 -12.1289191,-77.0160756 -12.1291288,-77.015801 -12.1293974,-77.0156551 -12.1294981,-77.0155692 -12.1295316)
1166|826|827|271|0.146628504028|SRID=4326;LINESTRING(-77.0155692 -12.1295316,-77.0146766 -12.129582)
1167|827|828|271|0.158139867505|SRID=4326;LINESTRING(-77.0146766 -12.129582,-77.0137325 -12.129389)
1169|829|830|120|0.247831397813|SRID=4326;LINESTRING(-77.017257 -12.1276953,-77.0170541 -12.1276687,-77.0168996 -12.1275848,-77.0163331 -12.1270897,-77.0162645 -12.1269387,-77.0162095 -12.1266235)
1170|830|831|120|0.0190509300266|SRID=4326;LINESTRING(-77.0162095 -12.1266235,-77.0161895 -12.1265109)
1171|831|832|120|0.204518744306|SRID=4326;LINESTRING(-77.0161895 -12.1265109,-77.0161794 -12.1264535,-77.0160014 -12.1252978)
1173|824|833|15|0.132421518383|SRID=4326;LINESTRING(-77.0167795 -12.1286338,-77.0166078 -12.1282394,-77.0165134 -12.1280883,-77.016376 -12.1279456)
1174|833|834|15|0.306338800202|SRID=4326;LINESTRING(-77.016376 -12.1279456,-77.0158696 -12.1274422,-77.0157409 -12.1274002,-77.015668 -12.1274044,-77.0155778 -12.1274002,-77.0145479 -12.127568)
1175|834|835|15|0.101061590034|SRID=4326;LINESTRING(-77.0145479 -12.127568,-77.0139728 -12.1276687,-77.0139409 -12.1276726)
1176|835|836|15|0.0306265579535|SRID=4326;LINESTRING(-77.0139409 -12.1276726,-77.013756 -12.1276984)
1177|836|837|15|0.105248169743|SRID=4326;LINESTRING(-77.013756 -12.1276984,-77.0131231 -12.127803)
1178|837|838|15|0.239416961777|SRID=4326;LINESTRING(-77.0131231 -12.127803,-77.0116795 -12.1280169)
1180|839|833|249|0.126414469917|SRID=4326;LINESTRING(-77.0158782 -12.1285247,-77.0161111 -12.1282031,-77.016376 -12.1279456)
1182|840|837|214|0.218840343939|SRID=4326;LINESTRING(-77.0130201 -12.1291121,-77.0131414 -12.1287905,-77.0132089 -12.1284743,-77.0131671 -12.1281528,-77.0131231 -12.127803)
1184|841|712|26|0.154456623131|SRID=4326;LINESTRING(-77.009336 -12.1169116,-77.0088751 -12.1175951,-77.0088144 -12.1176834)
1185|712|842|26|0.0223137288043|SRID=4326;LINESTRING(-77.0088144 -12.1176834,-77.0087371 -12.1177936)
1186|842|843|26|0.8603914012|SRID=4326;LINESTRING(-77.0087371 -12.1177936,-77.0086769 -12.1178828,-77.0084282 -12.1182512,-77.0058873 -12.1220154,-77.0058358 -12.1220954)
1187|843|844|26|0.0227932479825|SRID=4326;LINESTRING(-77.0058358 -12.1220954,-77.0057587 -12.1222092)
1188|844|845|26|0.131816139464|SRID=4326;LINESTRING(-77.0057587 -12.1222092,-77.0056723 -12.1223327,-77.0053029 -12.1228607)
1189|845|846|26|0.767576667484|SRID=4326;LINESTRING(-77.0053029 -12.1228607,-77.0041886 -12.1245628,-77.0040716 -12.1247263,-77.0035831 -12.1254089,-77.0032671 -12.1259537,-77.0027784 -12.126637,-77.0027291 -12.1267075)
1192|847|848|26|0.219733855017|SRID=4326;LINESTRING(-77.0014615 -12.1282906,-77.0016793 -12.1279393,-77.002225 -12.1272072)
1193|247|849|175|0.315692184913|SRID=4326;LINESTRING(-77.0379345 -12.1262181,-77.0384066 -12.1257482,-77.0389928 -12.125253,-77.0393562 -12.124941)
1194|849|850|175|2.44692072614|SRID=4326;LINESTRING(-77.0393562 -12.124941,-77.0394697 -12.1248474,-77.0398767 -12.1245581,-77.0404521 -12.1242282,-77.0408562 -12.1240526,-77.0411189 -12.1239104,-77.0417883 -12.123516,-77.0423804 -12.1231721,-77.0431034 -12.1228308,-77.0433695 -12.1227217,-77.0443651 -12.1219664,-77.0445797 -12.1217483,-77.0447427 -12.1215385,-77.0448846 -12.1213504,-77.0450002 -12.1211441,-77.0450861 -12.1209007,-77.0451377 -12.1207016,-77.0451976 -12.1204475,-77.0452569 -12.1202136,-77.0453077 -12.1199739,-77.0453951 -12.1198182,-77.0459617 -12.1190981,-77.0461146 -12.1189385,-77.0463448 -12.1187576,-77.046759 -12.1184779,-77.047159 -12.1182108,-77.0472565 -12.1181451,-77.0473997 -12.1180701,-77.0480675 -12.1177737,-77.0484277 -12.1176066,-77.0486863 -12.1174542,-77.0489467 -12.1172886,-77.0491484 -12.1170973,-77.0492949 -12.1169452,-77.0495321 -12.1166628,-77.0496952 -12.1164363,-77.0498068 -12.1162181,-77.0499098 -12.115874,-77.0501524 -12.1150328,-77.0501876 -12.1148415)
1195|850|851|175|0.612661814798|SRID=4326;LINESTRING(-77.0501876 -12.1148415,-77.0503067 -12.1145286,-77.0504239 -12.1142466,-77.0505524 -12.1139864,-77.0507447 -12.1136825,-77.0509262 -12.1134294,-77.0511373 -12.1131862,-77.0514611 -12.1128488,-77.0517972 -12.1125362,-77.0524743 -12.1119337)
1196|851|852|175|0.353754382061|SRID=4326;LINESTRING(-77.0524743 -12.1119337,-77.0531704 -12.111274,-77.0538576 -12.1107186,-77.0540932 -12.1105303)
1197|852|853|175|0.137236939182|SRID=4326;LINESTRING(-77.0540932 -12.1105303,-77.0543135 -12.1104397,-77.0544279 -12.1104208,-77.0545618 -12.1104192,-77.0546803 -12.1104167,-77.0549175 -12.1103874)
1199|82|209|23|0.136677109819|SRID=4326;LINESTRING(-77.0291317 -12.1322018,-77.0284432 -12.1326638)
1200|209|663|23|0.142679113458|SRID=4326;LINESTRING(-77.0284432 -12.1326638,-77.0277549 -12.1331873)
1201|663|854|23|0.0129511384288|SRID=4326;LINESTRING(-77.0277549 -12.1331873,-77.0276948 -12.1332377)
1202|854|211|23|0.202414825547|SRID=4326;LINESTRING(-77.0276948 -12.1332377,-77.0267609 -12.1340316)
1203|211|219|23|0.133656864655|SRID=4326;LINESTRING(-77.0267609 -12.1340316,-77.0261247 -12.1345327)
1204|219|237|23|0.19413272741|SRID=4326;LINESTRING(-77.0261247 -12.1345327,-77.0253018 -12.1352064,-77.025199 -12.1352585)
1206|723|744|127|0.0241223078747|SRID=4326;LINESTRING(-77.0195924 -12.1227735,-77.0196783 -12.122891)
1207|744|855|127|0.181672465333|SRID=4326;LINESTRING(-77.0196783 -12.122891,-77.0203306 -12.1237721)
1208|855|728|127|0.172611423193|SRID=4326;LINESTRING(-77.0203306 -12.1237721,-77.0206649 -12.1241205,-77.0207267 -12.124195,-77.0207968 -12.1242983,-77.0208573 -12.1244191,-77.020892 -12.1246482)
1209|728|727|127|0.0275945226348|SRID=4326;LINESTRING(-77.020892 -12.1246482,-77.020912 -12.1248126)
1210|727|856|127|0.157258912722|SRID=4326;LINESTRING(-77.020912 -12.1248126,-77.0210503 -12.1256786,-77.0210605 -12.1257448)
1211|856|698|127|0.0213264692754|SRID=4326;LINESTRING(-77.0210605 -12.1257448,-77.0210801 -12.1258713)
1212|698|352|127|0.169710238523|SRID=4326;LINESTRING(-77.0210801 -12.1258713,-77.0210884 -12.1259251,-77.0211681 -12.126307,-77.0213273 -12.1267541,-77.0213579 -12.1268522)
1262|739|857|123|0.100615587902|SRID=4326;LINESTRING(-77.0189246 -12.1276051,-77.0195375 -12.1276322)
1213|352|858|127|0.19885066003|SRID=4326;LINESTRING(-77.0213579 -12.1268522,-77.0214115 -12.1270429,-77.0215478 -12.1272942,-77.0215958 -12.1274556,-77.0216095 -12.1276116,-77.0215787 -12.1277935,-77.0215014 -12.1279952,-77.0214843 -12.1280388)
1214|858|764|127|0.206394233534|SRID=4326;LINESTRING(-77.0214843 -12.1280388,-77.0210888 -12.1292144)
1215|764|859|127|0.195285898278|SRID=4326;LINESTRING(-77.0210888 -12.1292144,-77.0207028 -12.1303228)
1216|859|860|127|0.0141397580291|SRID=4326;LINESTRING(-77.0207028 -12.1303228,-77.0206807 -12.1304048)
1217|860|767|127|0.107007628004|SRID=4326;LINESTRING(-77.0206807 -12.1304048,-77.0204507 -12.1310056)
1219|357|861|275|0.0265037630477|SRID=4326;LINESTRING(-77.0228969 -12.1246454,-77.02301 -12.1245318)
1220|861|123|275|0.183450935719|SRID=4326;LINESTRING(-77.02301 -12.1245318,-77.023163 -12.1243175,-77.0233432 -12.1239819,-77.0234891 -12.1235371)
1221|123|702|275|0.212237277213|SRID=4326;LINESTRING(-77.0234891 -12.1235371,-77.0237518 -12.1222901)
1222|702|155|275|0.0627587585119|SRID=4326;LINESTRING(-77.0237518 -12.1222901,-77.0238358 -12.1219227)
1223|155|152|275|0.0256371996066|SRID=4326;LINESTRING(-77.0238358 -12.1219227,-77.0238942 -12.12178)
1224|152|862|275|0.308177347734|SRID=4326;LINESTRING(-77.0238942 -12.12178,-77.0243661 -12.11999)
1225|862|67|275|0.0554717195078|SRID=4326;LINESTRING(-77.0243661 -12.11999,-77.0244428 -12.1196658)
1227|863|864|36|0.0946122647825|SRID=4326;LINESTRING(-77.009512 -12.1242525,-77.0093318 -12.1243532,-77.009203 -12.1244791,-77.009143 -12.1246889)
1228|864|865|36|0.0524131768526|SRID=4326;LINESTRING(-77.009143 -12.1246889,-77.0091877 -12.1250003)
1229|865|866|36|0.312273465377|SRID=4326;LINESTRING(-77.0091877 -12.1250003,-77.0094732 -12.1268528)
1230|866|867|36|0.114557332815|SRID=4326;LINESTRING(-77.0094732 -12.1268528,-77.0095681 -12.1274679,-77.0095791 -12.1275322)
1232|868|869|36|0.11474619352|SRID=4326;LINESTRING(-77.0094494 -12.1275516,-77.0094392 -12.1274898,-77.0093374 -12.126872)
1233|869|870|36|0.310847478288|SRID=4326;LINESTRING(-77.0093374 -12.126872,-77.0090165 -12.1250338)
1234|870|871|36|0.0694388677977|SRID=4326;LINESTRING(-77.0090165 -12.1250338,-77.0089541 -12.1246217)
1235|871|872|36|0.125304816471|SRID=4326;LINESTRING(-77.0089541 -12.1246217,-77.0087996 -12.1242777,-77.0084992 -12.1240176)
1237|871|873|36|0.0685716428512|SRID=4326;LINESTRING(-77.0089541 -12.1246217,-77.0089713 -12.1242106)
1239|873|874|36|0.0335650054315|SRID=4326;LINESTRING(-77.0089713 -12.1242106,-77.0089713 -12.1240092)
